,post_id,topic_id
36947,263455,93
36948,263455,267
36949,263454,93
36950,263452,46
36951,263452,267
36952,263452,352
36953,263451,44
36954,263451,67
36955,263451,179
36956,263450,267
36957,263449,93
36958,263447,268
36959,263446,353
36960,263445,2
36961,263445,267
36962,263442,268
36963,263441,352
36964,263439,21
36965,263436,21
36966,263436,44
36967,263436,267
36968,263436,268
36969,263435,267
36970,263434,164
36971,262725,8
36972,262725,93
36973,262725,352
36974,263433,44
36975,263433,46
36976,263433,93
36977,263433,267
36978,263433,268
36979,263432,208
36980,263432,268
36981,263432,352
36982,263430,115
36983,263428,94
36984,263428,352
36985,263427,21
36986,263427,46
36987,263427,104
36988,263420,21
36989,263420,164
36990,263420,267
36991,263419,21
36992,263419,46
36993,263419,48
36994,263419,71
36995,263419,164
36996,263419,237
36997,263419,352
36998,263417,232
36999,263417,352
37000,263416,46
37001,263415,93
37002,263415,123
37003,263409,93
37004,263408,164
37005,263407,94
37006,263405,8
37007,263405,204
37008,263405,209
37009,263404,2
37010,263404,8
37011,263404,46
37012,263404,237
37013,263404,247
37014,263404,352
37015,261600,164
37016,263403,204
37017,263019,42
37018,263019,372
37019,263402,68
37020,263402,93
37021,263402,103
37022,263402,104
37023,263402,232
37024,263402,268
37025,263402,352
37026,263389,85
37027,263389,93
37028,263389,96
37029,263389,123
37030,263389,206
37031,263389,209
37032,263389,249
37033,263250,89
37034,263250,93
37035,263250,123
37036,263250,178
37037,263250,208
37038,263250,352
37039,263250,371
37040,263250,372
37041,263250,373
37042,263250,375
37043,263352,13
37044,263352,18
37045,263352,19
37046,263352,89
37047,263352,247
37048,263352,267
37049,263352,272
37050,258714,2
37051,258714,46
37052,258714,96
37053,258714,268
37054,258714,352
37055,263401,74
37056,263400,2
37057,263400,46
37058,263400,352
37059,263397,8
37060,263397,267
37061,263397,272
37062,263397,276
37063,263397,352
37064,263399,50
37065,263399,94
37066,263399,268
37067,263398,2
37068,263398,46
37069,263398,93
37070,263398,232
37071,263396,2
37072,263396,8
37073,263396,352
37074,263386,8
37075,263386,46
37076,263386,48
37077,263386,352
37078,263151,89
37079,263151,108
37080,263151,128
37081,263151,164
37082,263151,267
37083,263151,272
37084,262623,2
37085,262623,8
37086,262623,46
37087,262892,2
37088,262892,46
37089,262892,93
37090,262892,268
37091,262756,267
37092,261930,21
37093,261930,68
37094,261930,84
37095,261930,104
37096,261930,256
37097,263391,46
37098,263391,93
37099,263391,352
37100,263385,46
37101,263382,164
37102,263382,267
37103,263382,352
37104,263355,8
37105,263355,46
37106,263355,352
37107,263351,71
37108,263350,2
37109,263350,8
37110,263350,21
37111,263350,68
37112,263350,74
37113,263350,84
37114,263350,104
37115,263350,108
37116,263350,111
37117,263350,135
37118,263350,232
37119,263217,2
37120,263217,8
37121,263217,104
37122,263186,164
37123,263186,276
37124,263185,46
37125,263184,164
37126,263152,248
37127,263152,251
37128,263119,72
37129,263119,249
37130,263119,275
37131,263119,374
37132,263118,164
37133,263052,44
37134,263052,46
37135,263052,267
37136,250948,2
37137,250948,8
37138,250948,60
37139,250948,261
37140,263024,46
37141,263024,48
37142,263024,93
37143,263023,44
37144,263022,352
37145,262987,21
37146,262987,71
37147,262987,104
37148,262986,46
37149,262986,267
37150,262891,60
37151,262891,93
37152,262891,164
37153,262889,204
37154,262889,352
37155,262888,1
37156,262888,230
37157,262887,34
37158,262887,46
37159,261402,352
37160,262854,41
37161,262795,2
37162,262795,8
37163,262795,46
37164,262794,8
37165,262794,93
37166,262794,352
37167,262792,46
37168,262792,71
37169,262792,74
37170,262792,164
37171,262792,181
37172,262791,46
37173,262791,164
37174,262790,12
37175,262790,362
37176,262789,100
37177,262755,46
37178,262755,205
37179,262755,237
37180,262755,256
37181,262755,352
37182,262726,46
37183,262724,46
37184,262724,164
37185,262723,82
37186,262723,104
37187,262723,157
37188,262723,204
37189,262723,352
37190,262689,41
37191,262689,237
37192,262689,352
37193,262657,268
37194,262656,352
37195,262624,247
37196,262590,164
37197,262557,267
37198,262557,352
37199,262524,164
37200,262524,352
37201,262493,93
37202,262493,102
37203,262493,104
37204,262493,164
37205,262493,242
37206,262492,353
37207,262491,267
37208,262491,272
37209,259133,164
37210,259133,248
37211,259133,267
37212,262458,230
37213,262458,352
37214,262426,267
37215,262426,268
37216,262426,352
37217,262425,44
37218,262425,267
37219,262392,164
37220,262362,164
37221,262360,279
37222,262359,352
37223,262326,2
37224,262326,8
37225,262303,2
37226,262303,46
37227,262302,46
37228,262301,230
37229,262301,352
37230,262300,2
37231,262300,46
37232,262300,359
37233,262299,267
37234,262298,164
37235,262293,43
37236,262261,46
37237,262261,164
37238,262261,352
37239,262260,164
37240,262227,164
37241,262195,57
37242,262195,64
37243,261996,46
37244,261996,267
37245,261996,268
37246,261996,352
37247,262128,352
37248,262098,164
37249,262097,108
37250,262097,352
37251,262096,2
37252,262096,21
37253,262065,2
37254,262065,46
37255,262064,8
37256,262064,9
37257,262064,362
37258,262062,46
37259,262062,93
37260,261833,46
37261,261833,63
37262,261833,101
37263,261833,102
37264,261833,104
37265,261833,108
37266,261833,164
37267,261833,279
37268,261833,343
37269,261833,352
37270,262029,268
37271,262029,352
37272,261569,21
37273,261569,46
37274,261569,352
37275,258704,46
37276,258704,68
37277,261636,232
37278,261636,268
37279,261978,352
37280,261837,21
37281,261837,46
37282,261837,89
37283,261837,248
37284,261837,267
37285,261837,372
37286,260947,21
37287,260947,46
37288,260947,60
37289,260947,352
37290,257772,46
37291,257772,50
37292,257772,90
37293,261971,22
37294,261971,89
37295,261971,108
37296,261971,267
37297,261971,352
37298,261976,21
37299,261976,46
37300,261976,122
37301,261976,247
37302,261976,267
37303,261976,352
37304,261506,21
37305,261506,45
37306,261506,88
37307,261506,267
37308,260346,34
37309,260346,43
37310,260346,46
37311,260346,205
37312,261899,21
37313,261899,46
37314,261899,89
37315,261899,237
37316,261899,267
37317,261975,352
37318,261974,2
37319,261974,268
37320,261973,204
37321,261972,46
37322,261968,44
37323,261968,46
37324,261968,93
37325,261970,2
37326,261970,8
37327,261970,352
37328,261965,46
37329,261965,68
37330,261965,352
37331,261306,164
37332,261966,46
37333,261966,71
37334,261966,123
37335,261966,164
37336,261966,268
37337,261966,352
37338,261504,85
37339,261504,93
37340,261504,123
37341,259293,46
37342,259293,93
37343,259293,108
37344,259293,237
37345,259293,352
37346,259293,354
37347,260948,46
37348,260948,71
37349,260948,108
37350,260948,131
37351,260948,164
37352,261897,101
37353,261897,104
37354,261897,108
37355,261507,352
37356,261799,2
37357,261799,152
37358,261799,237
37359,261799,352
37360,261901,94
37361,261901,108
37362,261901,402
37363,261535,2
37364,261535,8
37365,261535,374
37366,261503,267
37367,261503,268
37368,261503,352
37369,261963,21
37370,261963,228
37371,261963,352
37372,261940,2
37373,261940,21
37374,261940,232
37375,261940,278
37376,261940,362
37377,261939,352
37378,261938,8
37379,261938,9
37380,261938,46
37381,261938,352
37382,261938,354
37383,261937,352
37384,261936,44
37385,261936,46
37386,261936,93
37387,261936,164
37388,261936,267
37389,261936,352
37390,261935,46
37391,261934,164
37392,261934,267
37393,261933,2
37394,261933,8
37395,261933,46
37396,261933,230
37397,261933,352
37398,261931,164
37399,261900,46
37400,261900,93
37401,261900,267
37402,261898,164
37403,261864,352
37404,261843,8
37405,261843,279
37406,261841,21
37407,261841,93
37408,261841,164
37409,261840,93
37410,261839,2
37411,261839,8
37412,261839,43
37413,261838,164
37414,261838,352
37415,261835,11
37416,261835,152
37417,261835,353
37418,261832,267
37419,261832,352
37420,261831,352
37421,261501,21
37422,261501,44
37423,261501,46
37424,261501,122
37425,261501,247
37426,261501,267
37427,261501,352
37428,261732,2
37429,261732,8
37430,261732,46
37431,261732,93
37432,261732,164
37433,261732,352
37434,261436,123
37435,261436,128
37436,261436,164
37437,261666,164
37438,261666,268
37439,261637,2
37440,261637,46
37441,261635,204
37442,261635,247
37443,261635,267
37444,261634,84
37445,260578,34
37446,260578,46
37447,260578,204
37448,261633,267
37449,261633,352
37450,261570,21
37451,261570,44
37452,261570,93
37453,261570,308
37454,261568,44
37455,261568,232
37456,261568,352
37457,261141,94
37458,261141,212
37459,261141,267
37460,261439,8
37461,261439,9
37462,261439,43
37463,261439,46
37464,261439,256
37465,261439,362
37466,261534,19
37467,261534,267
37468,261509,44
37469,261509,93
37470,261509,164
37471,261508,30
37472,261508,352
37473,261505,2
37474,261505,8
37475,261502,2
37476,261502,204
37477,261502,209
37478,261502,268
37479,261502,362
37480,261370,8
37481,261469,73
37482,261469,352
37483,261443,2
37484,261442,46
37485,261442,93
37486,261442,268
37487,261441,43
37488,261440,251
37489,261438,352
37490,261437,164
37491,261435,46
37492,261435,204
37493,261435,268
37494,260743,21
37495,260743,46
37496,261371,203
37497,261369,46
37498,260283,21
37499,260283,152
37500,260283,160
37501,260283,209
37502,261337,164
37503,261336,8
37504,261336,19
37505,261336,128
37506,261336,164
37507,261336,206
37508,261336,267
37509,261336,362
37510,261303,88
37511,261303,170
37512,261303,232
37513,261303,352
37514,261305,46
37515,261305,267
37516,261304,237
37517,261304,247
37518,261304,352
37519,261239,46
37520,261239,250
37521,261237,164
37522,261204,2
37523,261204,8
37524,261204,204
37525,261204,237
37526,260678,44
37527,260678,46
37528,260678,204
37529,259126,164
37530,259126,237
37531,259126,352
37532,260610,352
37533,260412,8
37534,260412,46
37535,260412,352
37536,261171,21
37537,261171,41
37538,261171,46
37539,258436,247
37540,258436,267
37541,258436,352
37542,258436,372
37543,261143,46
37544,261143,268
37545,261142,93
37546,259571,44
37547,259571,93
37548,258731,2
37549,258731,46
37550,258731,104
37551,258731,267
37552,258731,362
37553,260778,100
37554,260778,170
37555,260778,173
37556,260778,354
37557,260815,352
37558,261139,46
37559,261139,93
37560,261138,46
37561,261138,164
37562,261138,272
37563,261106,46
37564,261106,93
37565,261106,267
37566,261105,94
37567,260315,44
37568,260315,93
37569,260315,134
37570,260315,267
37571,260315,352
37572,261073,46
37573,261073,164
37574,261073,232
37575,261040,108
37576,261040,352
37577,261006,46
37578,261006,164
37579,260973,164
37580,260911,2
37581,260911,8
37582,260911,43
37583,260945,94
37584,260945,267
37585,260945,268
37586,260945,352
37587,260945,374
37588,260962,21
37589,260962,46
37590,260962,96
37591,260962,131
37592,260962,352
37593,260963,232
37594,260963,268
37595,260963,352
37596,260944,21
37597,260944,41
37598,260944,46
37599,260960,46
37600,260960,93
37601,260959,2
37602,260959,8
37603,260959,46
37604,260959,232
37605,260956,93
37606,260956,352
37607,260954,2
37608,260954,46
37609,260954,164
37610,260951,267
37611,260949,46
37612,260943,46
37613,260943,272
37614,260943,352
37615,260917,34
37616,260917,267
37617,260910,2
37618,260910,8
37619,260909,164
37620,260909,178
37621,260909,352
37622,260843,21
37623,260843,46
37624,260843,93
37625,260843,108
37626,260843,164
37627,260843,237
37628,260843,268
37629,260843,352
37630,260820,21
37631,260820,94
37632,256495,2
37633,256495,8
37634,256495,21
37635,256683,8
37636,256683,46
37637,256683,90
37638,256683,213
37639,256683,352
37640,260025,46
37641,260025,352
37642,260783,8
37643,260783,12
37644,260783,21
37645,258568,8
37646,258568,46
37647,260780,46
37648,260291,21
37649,260291,46
37650,260291,63
37651,260291,71
37652,260291,84
37653,260291,102
37654,260291,104
37655,260291,108
37656,260291,128
37657,260291,164
37658,260291,207
37659,260291,237
37660,260291,343
37661,260291,352
37662,260291,361
37663,259861,21
37664,259861,60
37665,259861,123
37666,259861,342
37667,259861,371
37668,260644,46
37669,260644,72
37670,260644,119
37671,260816,46
37672,260816,85
37673,260819,249
37674,260819,250
37675,258735,46
37676,256361,21
37677,256361,352
37678,260818,2
37679,260818,21
37680,259862,63
37681,259862,102
37682,259862,104
37683,259862,279
37684,260745,21
37685,260745,164
37686,260745,237
37687,260745,267
37688,260745,371
37689,259224,68
37690,259224,108
37691,259224,352
37692,260512,2
37693,260512,277
37694,260512,352
37695,258795,46
37696,258795,48
37697,258795,108
37698,259719,8
37699,259719,104
37700,259719,164
37701,259719,268
37702,259719,352
37703,260316,204
37704,260316,247
37705,260316,267
37706,260316,352
37707,260316,354
37708,260814,352
37709,260810,352
37710,260809,93
37711,260786,74
37712,260785,46
37713,260784,46
37714,260782,104
37715,260782,164
37716,260782,231
37717,260781,268
37718,260781,352
37719,260779,94
37720,260779,203
37721,260779,352
37722,260777,46
37723,260777,268
37724,260776,137
37725,260775,352
37726,260742,46
37727,260709,21
37728,260709,94
37729,260709,352
37730,260709,374
37731,260682,164
37732,260681,46
37733,260681,111
37734,260679,8
37735,260679,12
37736,260679,46
37737,260679,104
37738,260679,247
37739,260679,362
37740,260676,2
37741,260676,8
37742,260676,74
37743,260643,164
37744,260614,46
37745,260614,131
37746,260614,237
37747,260614,352
37748,260614,361
37749,260613,84
37750,260613,104
37751,260613,135
37752,260613,164
37753,260613,207
37754,260579,232
37755,260579,237
37756,260545,352
37757,260544,8
37758,260544,43
37759,260544,157
37760,260544,204
37761,260544,352
37762,260511,237
37763,260478,8
37764,260478,46
37765,260478,362
37766,260380,152
37767,260380,353
37768,260379,164
37769,260314,164
37770,260313,46
37771,260290,268
37772,260290,352
37773,260289,12
37774,260289,362
37775,260288,2
37776,260288,164
37777,260287,362
37778,260285,362
37779,260281,9
37780,258317,21
37781,258317,41
37782,258317,44
37783,258317,46
37784,258317,93
37785,258317,135
37786,258317,164
37787,258317,343
37788,258317,352
37789,260280,94
37790,260280,119
37791,260248,12
37792,260248,362
37793,260249,261
37794,260249,362
37795,260247,12
37796,260247,362
37797,260223,8
37798,260223,44
37799,260223,46
37800,260223,93
37801,260223,268
37802,260223,352
37803,260222,44
37804,260222,352
37805,260221,46
37806,260221,352
37807,260220,164
37808,260218,8
37809,260218,21
37810,260218,108
37811,260217,46
37812,260217,252
37813,260217,358
37814,260217,361
37815,260216,73
37816,260216,125
37817,260216,230
37818,260216,251
37819,260215,46
37820,260215,64
37821,260215,108
37822,260215,164
37823,260215,268
37824,260215,361
37825,260214,34
37826,260214,46
37827,260214,93
37828,260214,237
37829,260214,268
37830,260214,352
37831,260187,46
37832,260187,85
37833,260186,2
37834,260186,8
37835,260186,214
37836,260186,251
37837,260186,268
37838,260185,2
37839,260185,46
37840,260185,68
37841,260185,164
37842,260184,11
37843,260184,353
37844,256980,8
37845,256980,60
37846,256980,104
37847,260183,46
37848,260182,46
37849,260181,8
37850,260181,46
37851,260181,248
37852,260181,352
37853,260116,46
37854,260116,164
37855,260116,352
37856,260115,93
37857,260050,46
37858,260050,93
37859,260050,268
37860,260050,352
37861,260049,164
37862,260030,46
37863,260030,108
37864,260030,111
37865,259423,46
37866,259423,48
37867,259423,267
37868,260029,46
37869,260029,267
37870,260029,268
37871,260029,352
37872,260028,204
37873,260027,68
37874,260027,164
37875,260027,207
37876,260027,279
37877,260026,268
37878,260026,352
37879,260024,2
37880,260024,8
37881,260024,93
37882,260023,2
37883,260023,57
37884,260022,46
37885,260022,50
37886,260022,85
37887,260021,89
37888,260021,267
37889,260021,268
37890,260018,8
37891,260018,104
37892,256023,204
37893,259983,267
37894,259983,352
37895,259950,2
37896,259950,21
37897,259950,60
37898,259950,352
37899,259922,164
37900,259921,352
37901,259920,64
37902,259920,74
37903,259919,46
37904,259919,268
37905,259919,352
37906,259918,93
37907,259918,164
37908,259917,46
37909,259917,164
37910,259917,352
37911,259885,164
37912,259885,278
37913,259884,104
37914,259884,117
37915,259884,164
37916,259884,247
37917,259884,352
37918,259860,50
37919,259860,108
37920,259860,268
37921,259860,352
37922,259859,43
37923,259858,8
37924,259858,46
37925,259857,39
37926,259857,46
37927,259857,123
37928,259856,267
37929,259856,268
37930,259856,352
37931,259855,352
37932,259853,164
37933,259852,44
37934,259852,267
37935,259634,46
37936,259634,352
37937,259634,372
37938,259821,74
37939,259820,21
37940,259820,93
37941,259820,275
37942,259820,352
37943,259818,267
37944,259818,272
37945,259786,46
37946,259786,73
37947,259786,164
37948,259786,207
37949,255608,8
37950,255608,50
37951,259758,44
37952,259758,164
37953,259758,267
37954,259758,352
37955,259757,2
37956,259757,46
37957,259757,352
37958,258235,46
37959,258235,72
37960,259327,21
37961,259327,71
37962,259327,164
37963,259327,278
37964,259756,34
37965,259756,46
37966,259755,46
37967,259755,352
37968,259754,34
37969,259754,102
37970,259754,272
37971,259657,164
37972,259753,46
37973,259753,93
37974,259753,267
37975,259752,93
37976,259655,89
37977,259655,267
37978,259655,272
37979,259559,39
37980,259559,164
37981,259559,268
37982,259736,43
37983,259736,352
37984,259733,46
37985,259733,93
37986,259733,164
37987,259729,46
37988,259729,164
37989,259728,46
37990,259728,50
37991,259728,85
37992,259728,128
37993,259728,164
37994,259728,206
37995,259728,375
37996,259727,46
37997,259726,27
37998,259726,51
37999,259726,64
38000,259726,273
38001,259725,46
38002,259724,57
38003,259723,242
38004,259457,248
38005,259457,352
38006,259721,46
38007,259720,76
38008,259558,41
38009,259558,352
38010,259573,92
38011,259573,172
38012,259573,218
38013,259573,258
38014,259573,349
38015,259573,352
38016,259573,372
38017,259621,34
38018,259621,46
38019,259621,252
38020,259191,89
38021,259191,108
38022,259687,250
38023,259686,46
38024,259686,164
38025,259686,267
38026,259522,22
38027,259522,46
38028,259522,252
38029,259522,256
38030,259522,352
38031,258832,21
38032,258832,108
38033,258832,237
38034,258832,352
38035,259659,46
38036,259659,164
38037,259659,267
38038,259659,275
38039,259391,21
38040,259391,63
38041,259391,164
38042,256189,46
38043,259654,232
38044,259654,352
38045,259456,68
38046,259456,353
38047,259653,46
38048,258730,2
38049,258730,8
38050,258730,94
38051,258730,374
38052,254807,46
38053,254807,122
38054,254807,259
38055,254807,275
38056,258831,93
38057,258831,164
38058,258831,352
38059,258831,353
38060,258836,21
38061,258836,46
38062,258836,48
38063,258836,352
38064,259620,88
38065,259128,2
38066,259128,8
38067,259128,60
38068,259128,123
38069,259128,164
38070,258333,8
38071,258333,43
38072,258333,362
38073,259129,46
38074,259129,90
38075,259129,164
38076,259129,213
38077,259130,46
38078,259130,68
38079,259130,252
38080,259130,269
38081,259130,352
38082,259134,43
38083,258762,2
38084,259629,46
38085,259629,164
38086,259629,207
38087,259629,237
38088,259629,361
38089,258466,170
38090,258830,2
38091,258830,94
38092,258830,119
38093,258830,278
38094,258830,352
38095,259127,46
38096,259127,237
38097,259630,34
38098,259628,73
38099,259628,352
38100,259627,44
38101,259627,93
38102,259627,164
38103,259627,352
38104,259626,164
38105,259625,71
38106,259625,164
38107,259624,164
38108,259624,268
38109,259624,352
38110,259623,247
38111,259623,275
38112,259623,352
38113,259570,46
38114,259570,93
38115,259569,93
38116,259568,93
38117,259563,44
38118,259563,46
38119,259563,50
38120,259563,93
38121,259563,164
38122,259563,232
38123,259563,242
38124,259563,352
38125,258697,352
38126,259562,21
38127,259562,179
38128,259562,352
38129,259560,21
38130,259560,108
38131,259560,237
38132,259560,352
38133,259521,164
38134,259488,237
38135,259488,352
38136,259488,366
38137,259422,164
38138,259390,93
38139,259390,278
38140,259389,101
38141,259389,104
38142,259356,21
38143,259356,39
38144,259356,85
38145,259356,128
38146,259356,164
38147,259328,21
38148,259328,59
38149,259328,74
38150,259328,164
38151,259328,352
38152,259324,46
38153,259324,267
38154,259324,268
38155,259323,2
38156,259323,8
38157,259323,94
38158,259323,352
38159,259294,43
38160,259294,230
38161,259294,261
38162,259294,352
38163,259292,51
38164,259291,93
38165,259291,130
38166,259291,164
38167,259291,268
38168,259291,278
38169,259290,73
38170,259290,349
38171,259258,164
38172,259257,2
38173,259257,46
38174,259165,8
38175,259165,247
38176,259165,268
38177,259165,352
38178,259164,242
38179,259164,267
38180,259163,352
38181,259162,2
38182,259162,146
38183,259162,150
38184,259162,152
38185,259162,353
38186,259161,46
38187,259158,57
38188,259131,46
38189,259131,93
38190,259131,352
38191,259125,59
38192,259094,2
38193,259094,8
38194,259094,21
38195,259094,209
38196,259094,352
38197,259092,85
38198,259092,267
38199,259059,164
38200,259059,353
38201,254045,21
38202,254045,46
38203,254045,48
38204,254045,93
38205,254045,267
38206,259026,46
38207,259026,164
38208,258993,8
38209,258993,46
38210,258993,256
38211,258927,30
38212,258927,164
38213,258499,21
38214,258499,46
38215,258499,237
38216,258866,2
38217,258866,21
38218,258866,46
38219,258866,204
38220,258866,352
38221,258861,2
38222,258861,8
38223,258861,12
38224,258861,28
38225,258861,64
38226,258861,88
38227,258861,261
38228,258861,267
38229,258861,352
38230,258861,357
38231,258837,352
38232,258835,39
38233,258835,46
38234,258835,85
38235,258835,128
38236,258835,267
38237,258833,46
38238,258833,48
38239,258833,204
38240,258833,352
38241,258833,354
38242,253416,94
38243,253416,353
38244,258829,352
38245,258828,352
38246,258796,68
38247,258796,102
38248,258796,346
38249,258737,352
38250,257016,164
38251,258734,103
38252,258733,46
38253,258733,71
38254,258733,104
38255,258733,123
38256,258733,164
38257,258733,231
38258,258733,237
38259,258732,352
38260,258729,46
38261,258729,267
38262,258729,352
38263,256716,267
38264,258728,164
38265,256355,46
38266,257509,267
38267,257509,352
38268,257806,2
38269,257806,46
38270,258314,85
38271,258314,375
38272,258607,46
38273,258607,93
38274,258607,268
38275,258727,2
38276,258727,43
38277,258727,93
38278,258727,204
38279,258727,352
38280,258727,366
38281,258724,2
38282,258724,36
38283,258724,146
38284,258724,150
38285,258724,152
38286,258724,353
38287,258723,46
38288,258723,267
38289,258723,268
38290,258723,352
38291,258722,354
38292,258721,267
38293,258721,268
38294,258720,46
38295,258720,48
38296,258720,205
38297,258720,237
38298,258435,44
38299,258435,46
38300,258435,93
38301,258435,352
38302,258399,46
38303,258399,60
38304,258399,71
38305,258399,342
38306,255335,21
38307,255335,46
38308,255335,63
38309,255335,102
38310,255335,108
38311,255335,164
38312,255335,237
38313,255335,267
38314,255335,278
38315,255335,352
38316,255335,361
38317,258703,94
38318,258703,203
38319,258696,46
38320,258696,93
38321,258696,164
38322,258696,352
38323,258707,44
38324,258707,251
38325,258717,46
38326,258717,93
38327,258717,267
38328,258716,164
38329,258716,232
38330,258712,2
38331,258712,8
38332,258712,9
38333,258712,46
38334,258712,102
38335,258712,267
38336,258712,352
38337,258701,164
38338,258700,21
38339,258699,352
38340,258698,73
38341,258073,46
38342,258073,85
38343,258073,164
38344,258073,402
38345,258301,88
38346,258301,93
38347,258301,267
38348,258663,8
38349,258663,46
38350,258663,267
38351,256954,50
38352,256954,85
38353,256954,93
38354,256954,268
38355,256954,352
38356,256504,44
38357,256504,46
38358,256504,93
38359,258267,8
38360,258267,12
38361,258267,43
38362,258267,46
38363,258267,261
38364,258267,352
38365,258267,362
38366,255727,88
38367,255727,237
38368,258366,267
38369,258366,362
38370,258601,46
38371,258601,164
38372,258601,268
38373,258005,2
38374,258005,46
38375,258005,251
38376,258604,2
38377,258604,93
38378,258604,352
38379,258597,21
38380,258597,41
38381,258597,46
38382,258597,237
38383,258597,268
38384,258597,352
38385,258036,21
38386,258036,204
38387,258598,204
38388,258305,8
38389,258305,46
38390,258305,48
38391,258305,256
38392,258305,362
38393,256916,94
38394,256916,119
38395,256916,230
38396,256916,278
38397,258572,164
38398,258037,8
38399,258037,43
38400,258037,96
38401,258037,111
38402,258571,30
38403,258571,84
38404,258571,352
38405,256664,108
38406,256664,164
38407,256664,352
38408,258570,44
38409,256664,108
38410,256664,164
38411,256664,352
38412,258570,44
38413,258569,164
38414,258566,164
38415,258565,164
38416,258565,352
38417,258564,2
38418,258564,57
38419,258531,46
38420,258531,267
38421,258470,93
38422,258470,94
38423,258470,203
38424,258470,352
38425,258434,108
38426,258434,237
38427,258434,247
38428,258434,267
38429,258433,94
38430,258433,212
38431,258433,352
38432,258369,204
38433,258369,247
38434,258369,352
38435,258304,2
38436,258304,74
38437,258316,46
38438,258316,164
38439,258316,231
38440,258316,361
38441,258315,352
38442,258075,34
38443,258075,44
38444,258075,46
38445,258075,267
38446,258075,352
38447,258313,46
38448,258313,268
38449,258313,352
38450,258312,119
38451,258312,164
38452,258312,267
38453,258308,21
38454,258308,43
38455,258308,46
38456,258308,93
38457,258308,352
38458,258308,362
38459,258306,46
38460,258306,268
38461,258306,352
38462,258303,43
38463,258303,46
38464,258303,93
38465,258303,228
38466,258302,21
38467,258302,164
38468,258302,251
38469,258302,272
38470,258300,108
38471,258300,237
38472,258300,352
38473,253945,21
38474,253945,278
38475,258234,352
38476,258135,46
38477,253450,164
38478,253450,267
38479,253450,352
38480,258102,237
38481,258102,342
38482,258076,46
38483,258076,119
38484,258076,237
38485,257875,104
38486,257971,111
38487,257938,63
38488,257938,71
38489,257938,93
38490,257938,104
38491,257938,119
38492,257938,268
38493,257938,278
38494,257938,352
38495,257937,46
38496,254373,8
38497,254373,138
38498,254373,362
38499,257904,57
38500,257904,261
38501,257740,21
38502,257740,46
38503,257740,267
38504,257740,371
38505,257876,34
38506,257876,248
38507,257876,278
38508,257876,352
38509,257872,267
38510,257840,44
38511,257840,46
38512,257840,89
38513,257840,93
38514,257840,134
38515,257840,272
38516,257838,44
38517,257838,46
38518,257838,93
38519,257839,2
38520,257839,50
38521,257839,268
38522,257839,352
38523,257873,21
38524,257739,34
38525,257739,164
38526,257739,206
38527,257739,343
38528,257576,21
38529,257576,46
38530,257576,204
38531,255892,21
38532,257773,104
38533,257773,164
38534,257773,352
38535,253897,9
38536,253897,46
38537,254076,46
38538,254076,204
38539,254076,352
38540,254637,250
38541,254637,352
38542,254637,355
38543,255167,46
38544,255167,104
38545,255167,352
38546,256816,21
38547,256816,108
38548,256816,207
38549,257805,204
38550,257805,352
38551,257741,8
38552,257741,251
38553,257640,43
38554,257607,2
38555,257607,46
38556,257508,8
38557,257508,78
38558,257508,199
38559,257018,8
38560,257018,150
38561,257018,152
38562,257146,2
38563,257146,8
38564,257146,21
38565,257146,46
38566,257146,204
38567,257146,247
38568,257146,267
38569,257146,352
38570,257475,46
38571,257475,93
38572,257475,352
38573,257351,16
38574,257351,34
38575,257351,44
38576,257351,93
38577,257351,267
38578,257409,41
38579,253886,93
38580,253886,164
38581,253886,207
38582,253886,231
38583,253886,267
38584,253886,361
38585,257014,104
38586,257279,44
38587,257279,46
38588,257279,352
38589,257344,46
38590,257345,46
38591,257345,93
38592,257345,267
38593,257343,21
38594,257343,46
38595,257343,237
38596,257343,247
38597,257312,230
38598,255731,21
38599,255731,46
38600,255731,88
38601,255731,226
38602,255731,268
38603,255731,352
38604,255366,21
38605,255366,46
38606,256589,44
38607,256589,46
38608,256589,93
38609,256589,267
38610,257017,34
38611,257017,46
38612,257145,46
38613,257145,76
38614,257145,352
38615,256956,85
38616,256848,8
38617,257277,267
38618,257211,21
38619,257211,46
38620,257179,352
38621,257178,44
38622,257178,46
38623,257112,267
38624,257112,268
38625,257112,352
38626,257081,44
38627,257081,46
38628,257081,267
38629,257080,267
38630,257080,352
38631,257079,93
38632,257046,230
38633,257019,93
38634,257019,267
38635,257019,272
38636,257015,46
38637,257015,93
38638,257015,352
38639,257013,46
38640,257013,352
38641,256953,2
38642,256947,2
38643,256947,146
38644,256947,152
38645,256947,156
38646,256947,353
38647,256915,44
38648,256915,70
38649,256915,97
38650,256914,46
38651,256914,108
38652,256914,267
38653,256914,268
38654,256914,352
38655,256849,268
38656,256815,353
38657,256782,352
38658,256691,93
38659,256691,352
38660,256690,76
38661,256690,278
38662,256689,46
38663,256686,21
38664,256686,46
38665,256686,93
38666,256686,105
38667,256685,46
38668,256685,267
38669,256684,8
38670,256684,46
38671,256684,93
38672,256671,267
38673,256671,352
38674,256669,164
38675,256669,204
38676,256669,278
38677,256666,2
38678,256666,46
38679,256666,352
38680,256666,353
38681,256666,366
38682,256665,164
38683,256665,231
38684,256665,232
38685,256663,2
38686,256663,46
38687,256663,94
38688,256663,374
38689,252130,179
38690,252130,206
38691,252130,267
38692,252130,402
38693,255992,46
38694,255992,93
